gene	acc	disease	disease_code	nsnp	PP_H0	PP_H1	PP_H2	PP_H3	PP_H4
LRP1	GCST90241819	Other diseases of upper respiratory tract	J10_UPPERDIS	1188	0.10115991261966276	0.008233714962681188	0.8063050618744425	0.0656089449120108	0.01869236563120294
IL4	GCST90241639	Psoriatic arthropathies	M13_PSORIARTH	1049	0.001228310103506659	0.0001039404674021531	0.9035778970181777	0.07644275192423834	0.01864710048667469
PILRA	GCST90242192	COPD	J10_COPD	1053	0.10380172852631843	0.10331597706624306	0.388083016648501	0.3862483891430138	0.01855088861592363
PILRA	GCST90242192	Statin medication	RX_STATIN	1053	0.04233057545372797	0.04213248492937542	0.44958082349910283	0.44745846356470714	0.018497652553086504
CRISP3	GCST90240841	Disorders of eyelid, lacrimal system and orbit	H7_LIDLACRIMALORBIT	2656	0.45551593252438105	0.07144059712580485	0.3931347855232591	0.06163881350018365	0.018269871326371284
CSF2RB	GCST90240860	Dermatitis	L12_DERMATITISNAS	2235	3.562569844427334e-08	4.3407980049486146e-09	0.8751292740007688	0.10661149327642826	0.018259192756307607
CPVL	GCST90242371	Adenomyosis (Endometriosis of uterus)	N14_ENDOMETRIOSIS_UTERUS	3927	0.47799571238550415	0.1000005411564077	0.33395170468490065	0.06984717325785053	0.018204868515336908
BMP6	GCST90240457	Spinal stenosis	M13_SPINSTENOSIS	4140	1.0212364052880415e-11	2.630662337566436e-12	0.7807411080105495	0.2010974879792559	0.018161403997350632
BMP6	GCST90240458	Spinal stenosis	M13_SPINSTENOSIS	4140	1.0319770786305694e-11	2.5238659380018295e-12	0.7889524145824685	0.19293288848925125	0.01811469691543634
SORT1	GCST90242862	Angina pectoris	I9_ANGINA	1270	0.5828572894378178	0.054778490865705375	0.3148273155090365	0.02957034869663604	0.017966555490804174
IL6ST	GCST90241649	First line medication for Crohn's disease	RX_CROHN_1STLINE	1328	0.11408163606469787	0.8310166023992747	0.004471534058774989	0.03255458008885701	0.01787564738839534
LRP1	GCST90241819	Chronic diseases of tonsils and adenoids	J10_CHRONTONSADEN	1188	3.4301992285408703e-06	2.7919441586710787e-07	0.9084006456708422	0.07391983357034483	0.0176758113651689
IL6ST	GCST90241649	Other systemic involvement of connective tissue (FG)	OTHER_SYSTCON_FG	1328	0.11475038055355669	0.8358880067039037	0.0038604911391738003	0.028103975765129883	0.017397145838235782
LRP1	GCST90241819	Coronary atherosclerosis	I9_CORATHER	1188	0.04666020010771318	0.0037978165247436247	0.8623771827067934	0.07017452857020244	0.01699027209054731
LTBR	GCST90243176	Eustachian salpingitis and obstruction	H8_EUSTSALP	2489	0.14151889627523045	0.020895941416642985	0.7150474533562785	0.10556319950769683	0.016974509444151256
LTBR	GCST90243176	Suppurative and unspecified otitis media	H8_MED_SUPP	2489	0.08586061020447017	0.012677729462647384	0.7708221093471047	0.1137987277227546	0.016840823263023125
IL2RA	GCST90241612	Nummular dermatitis	L12_DERM_NUMMULAR	3853	0.3622618505906464	0.08580272563333449	0.43266802495010526	0.10246181802967236	0.016805580796241674
LIF	GCST90241786	Type1 diabetes, definitions combined, early onset	T1D_EARLY	1905	4.4071309005714895e-05	5.3506290170258444e-06	0.8768239949929063	0.10643714677322529	0.01668943629584546
IL6ST	GCST90241649	Seropositive rheumatoid arthritis, wide	RHEUMA_SEROPOS_WIDE	1328	0.11264489133263907	0.8205507748836749	0.006064628257542804	0.04416061667418642	0.016579088851956827
BMP6	GCST90240457	Inguinal hernia, bilateral	HERING_BILATERAL	4140	0.2524547130339985	0.06503127993487133	0.5295948983095133	0.1364049202547378	0.016514188466878806
CRIM1	GCST90240839	Diseases of veins, lymphatic vessels and lymph nodes, not elsewhere classified	I9_DISVEINLYMPH	2810	2.0769308263926606e-05	3.3718106422534724e-06	0.846274433747608	0.13737279891315518	0.016328626220330034
LRP1	GCST90241819	Coronary revascularization (ANGIO or CABG)	I9_REVASC	1188	0.0005384371348351566	4.382504668844178e-05	0.9091310053455396	0.07398064950847366	0.016306082964463096
CRIM1	GCST90240839	Phlebitis and thrombophlebitis (not including DVT)	I9_PHLETHROM	2810	0.21841681011295883	0.035459058887630755	0.6280767484810719	0.10194954481967762	0.01609783769866093
CRIM1	GCST90240839	Other disorders of veins	I9_VEINSOTH	2810	8.081795728892667e-05	1.3120458563624338e-05	0.846453138030284	0.1374020885999785	0.016050834953885467
LIF	GCST90241786	Type 1 diabetes, definitions combined	T1D	1905	5.920441864257434e-07	7.18791629910575e-08	0.877503198631844	0.10652032144995878	0.015975815994847566
ERBB3	GCST90242599	Diabetic retinopathy (more control exclusions)	DM_RETINOPATHY_EXMORE	961	3.2849303545313774e-07	0.0005491012308919873	0.0005880797566241839	0.9830044296586521	0.015858060860797135
CD5	GCST90242961	Cerebral palsy	G6_CP	1811	0.47008702658948387	0.06347895050140956	0.39699648869328974	0.05359320895542517	0.015844325260391694
CRIM1	GCST90240839	Alzheimer disease	G6_ALZHEIMER	2810	0.23084874186282772	0.037477331198162295	0.6158738683079317	0.09996872458172357	0.015831334049355016
BMP6	GCST90240457	Meniscus derangement	M13_MENISCUSDERANGEMENTS	4140	0.0008414473344715902	0.00021675331983643363	0.7818631902860965	0.20138900348652727	0.015689605573068473
IL6ST	GCST90241649	Seropositive rheumatoid arthritis, strict definition	RHEUMA_SEROPOS_STRICT	1328	0.10937340099425558	0.7967199211234457	0.009462231050644209	0.06891117017949258	0.0155332766521618
BMP6	GCST90240458	Meniscus derangement	M13_MENISCUSDERANGEMENTS	4140	0.0008503920900062062	0.00020797706406046898	0.790174554303924	0.19323436440087205	0.015532712141136877
BMP6	GCST90240457	Other and unspecified nerve root and plexus disorders, also in other diseases	G6_ROOTPLEXOTHUNS	4140	0.13490780467282273	0.03475168716654449	0.6480955714214993	0.16693139949157954	0.015313537247554151
SORT1	GCST90242862	Ischaemic heart disease, wide definition	I9_IHD	1270	0.6858858948368816	0.06446139544978037	0.21425664383673654	0.02012113894317136	0.015274926933430192
IL2RA	GCST90241612	Crohn's disease of small intestine	CHRONSMALL	3853	0.434692580894304	0.10295814530983088	0.3615695219844354	0.08562358951745161	0.015156162293977947
BMP6	GCST90240457	Female genital prolapse	N14_FEMGENPROL	4140	0.18653511025587635	0.048050665511236997	0.5967479240852086	0.15370481199261296	0.014961488155065098
BMP6	GCST90240457	Viral haemorrhagic fevers, not elsewhere classified/unspecified	AB1_VIRAL_HEMOR_FEVER_NOS	4140	0.050809038510630324	0.013088196163568867	0.7325157461791489	0.18867808861339502	0.014908930533256771
IL6ST	GCST90241649	Biological medication for rheuma	RX_RHEUMA_BIOLOGICAL	1328	0.11365229360884825	0.827889098961968	0.0052732685513831885	0.038397825298391475	0.014787513579409165
BMP6	GCST90240457	Gonarthrosis, primary, with knee surgery	M13_ARTHROSIS_KNEE_PRIM_KNEESURG	4140	0.06551315268262038	0.016875914576194487	0.717934228005475	0.1849221047485734	0.014754599987136817
PILRA	GCST90242192	Unspecific neurodegenerative disorder	G6_NEURODEGENERATIVE	1053	0.0018318215014718176	0.0018232492938451228	0.4920902531097046	0.48977298164160904	0.014481694453369462
CRIM1	GCST90240839	Sleep apnoea, including avohilmo	G6_SLEEPAPNO_INCLAVO	2810	0.08646432938877885	0.014037123543240996	0.7614317482988612	0.12360080513809875	0.014465993631020203
BMP6	GCST90240458	Gonarthrosis, primary, with knee surgery	M13_ARTHROSIS_KNEE_PRIM_KNEESURG	4140	0.06623890292838419	0.016199789155530827	0.7258874545116304	0.17751329224776372	0.014160561156690694
BMP6	GCST90240457	Hernia of abdominal wall	ABDOM_HERNIA	4140	0.0056513567646778225	0.0014557659049371696	0.7783067566880062	0.20047445898571772	0.014111661656660944
SNCA	GCST90240258	Dementia due to Parkinson's disease (more control exclusions)	PD_DEMENTIA_EXMORE	655	0.686833247853458	0.09311830456260689	0.18146002848343556	0.0245876769592053	0.014000742141294166
BMP6	GCST90240457	Lumbar disc prolapse	M13_LUMBAR_PROLAPSE	4140	0.01405151399356016	0.0036196113316407414	0.7700045784667123	0.19833597588358343	0.013988320324503114
BMP6	GCST90240458	Inguinal hernia, bilateral	HERING_BILATERAL	4140	0.2557664904292367	0.06255180920619151	0.5365422846021937	0.13120611261125328	0.013933303151124815
IL6ST	GCST90241649	Systemic connective tissue disorders	M13_SYSTCONNECT	1328	0.11362195144832296	0.8276680744393631	0.00540913009799091	0.03938837058480808	0.01391247342951488
BMP6	GCST90240458	Hernia of abdominal wall	ABDOM_HERNIA	4140	0.005712471822886718	0.001397076868675323	0.7867235430846222	0.19239212202405281	0.013774786199763009
BMP6	GCST90240457	Hernia	K11_HERNIA	4140	1.0204867066863564e-06	2.6287311452727e-07	0.7842873074247702	0.20201543957530832	0.013695969640100369
NT5E	GCST90240153	Lower back pain or/and sciatica	M13_LOWBACKPAINORANDSCIATICA	871	0.6283149429348978	0.02676070936022307	0.31773484972353694	0.013519049189146981	0.013670448792195242
BMP6	GCST90240457	Umbilical hernia	K11_UMBHER	4140	0.10382049732352418	0.026743726600637535	0.6805132003128778	0.17528372001337159	0.013638855749588829
BMP6	GCST90240458	Hernia	K11_HERNIA	4140	1.0313389701076269e-06	2.5223053409700275e-07	0.7926277320499666	0.19383632653201396	0.013534657848514665
BMP6	GCST90240458	Other and unspecified nerve root and plexus disorders, also in other diseases	G6_ROOTPLEXOTHUNS	4140	0.1365756375568292	0.03340176896641729	0.6561078217773416	0.16044825471017402	0.013466516989237877
CD70	GCST90240647	Asthma-related acute respiratory infections	ASTHMA_ACUTE_RESPIRATORY_INFECTIONS	3906	0.241822051622776	0.16943040869438694	0.33828104859051195	0.237000056242823	0.01346643484950191
BMP6	GCST90240458	Lumbar disc prolapse	M13_LUMBAR_PROLAPSE	4140	0.0142063863289518	0.0034744002846764646	0.7784913797739629	0.190379140165877	0.013448693446531854
BMP6	GCST90240458	Viral haemorrhagic fevers, not elsewhere classified/unspecified	AB1_VIRAL_HEMOR_FEVER_NOS	4140	0.05141973264185098	0.012575522697475205	0.7413201455602695	0.18128836940806076	0.013396229692343557
IL6	GCST90241646	Calcific aortic valvular stenosis, operated	I9_CAVS_OPERATED	3171	5.613574725880801e-13	1.856949066571464e-13	0.741400635737818	0.24523913674941383	0.013360227512021542
CRIM1	GCST90240839	Sleep apnoea	G6_SLEEPAPNO	2810	0.16479595857900078	0.026753937101609785	0.6840510193160941	0.11103947264688616	0.013359612356409242
BMP6	GCST90240457	Other intervertebral disc disorders	M13_INTERVERTEB	4140	0.15539183302746287	0.040028287338176254	0.6292743808144318	0.1620852326515041	0.013220266168424866
LDLR	GCST90241817	Cardiovascular diseases (excluding rheumatic etc)	FG_CVD	2560	1.7660990863321771e-22	9.239597150747557e-23	0.6478779466922421	0.33893332206287663	0.013188731244884401
IL2RA	GCST90241612	Prurigo nodularis	L12_PRURIGONOD	3853	0.5396231950588833	0.12781125275965285	0.2582928886446271	0.061164279799097845	0.013108383737738705
BMP6	GCST90240458	Umbilical hernia	K11_UMBHER	4140	0.10496643014116658	0.02567122886280469	0.6880244570413762	0.16825436423631498	0.013083519718337617
PILRA	GCST90242192	Antihypertensive medication - note that there are other indications	RX_ANTIHYP	1053	0.0003346216939499687	0.0003330557953978277	0.49434674494913927	0.4920204305298781	0.01296514703163434
BMP6	GCST90240457	Other dorsopathies, not elsewhere classified	M13_DORSOPATHYOTH	4140	0.2260305386352803	0.05822452294578916	0.5588609547805288	0.14394731171570666	0.01293667192269504
IL2RA	GCST90241612	Allergic contact dermatitis	L12_ALLERGICCONTACT	3853	0.5142185400757919	0.1217940896557552	0.2840021445413084	0.06725396559913457	0.012731260128009802
IL2RA	GCST90241612	Lichen simplex chronicus and prurigo	L12_LICHSIMPANDPRURIGO	3853	0.49966981618796924	0.11834818398827551	0.29857978506146104	0.0707067560527271	0.01269545870956708
IGF1R	GCST90241513	Acute laryngitis and tracheitis	J10_LARYNGITIS	2529	0.5040287662368362	0.159259073688555	0.24638496960665457	0.0778383098412476	0.012488880626706554
BMP6	GCST90240458	Other intervertebral disc disorders	M13_INTERVERTEB	4140	0.15717228045882017	0.03843900928250103	0.6364844763073011	0.15565026248196023	0.012253971469417325
PLAUR	GCST90243297	Coronary angioplasty	I9_ANGIO	1524	0.000328250109437426	0.8514589103807719	5.240656362712667e-05	0.1359269003163419	0.012233532629820774
IL6	GCST90241645	Calcific aortic valvular stenosis, operated	I9_CAVS_OPERATED	3171	5.506466507535195e-13	1.973075700076773e-13	0.7272545514596369	0.2605775008156554	0.012167947723958695
SNCA	GCST90240259	Parkinson's disease	G6_PARKINSON	655	0.7494190619981393	0.1092724406137938	0.1127959459848041	0.01643464587574161	0.012077905527521329
CD70	GCST90240647	Non-follicular lymphoma (controls excluding all cancers)	CD2_NONFOLLICULAR_LYMPHOMA_EXALLC	3906	5.5834365205696706e-05	3.911983730396015e-05	0.5811421932866982	0.4071603599375226	0.011602492573269703
CSF2RB	GCST90240860	Androgenic alopecia	L12_ALOPECANDRO	2235	0.5552721851094196	0.06765690214036695	0.32583792477536394	0.03969003977343788	0.011542948201411605
CD70	GCST90240647	Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)	C3_NONHODGKIN_EXALLC	3906	7.781470244356237e-06	5.452015955108674e-06	0.5812532633034053	0.40723828740561857	0.011495215804776327
CD70	GCST90240647	Primary_lymphoid and hematopoietic malignant neoplasms (controls excluding all cancers)	CD2_PRIMARY_LYMPHOID_HEMATOPOIETIC_EXALLC	3906	1.7079110983742067e-05	1.1966322900221669e-05	0.5812455361565494	0.40723287612436804	0.011492542285198273
SNCA	GCST90240259	Other and unspecified degenerative diseases of nervous system	G6_DEGENOTH	655	0.7838564289819896	0.11429373688107179	0.07890908830971623	0.011494250521824222	0.011446495305398116
BMP6	GCST90240458	Other dorsopathies, not elsewhere classified	M13_DORSOPATHYOTH	4140	0.22876298801380784	0.05594766834256978	0.5656169412848012	0.13831936783379492	0.01135303452502636
BMP6	GCST90240457	Dorsopathies	M13_DORSOPATHY	4140	0.4346671373060062	0.11196843958634785	0.351910719269019	0.09063991806958557	0.010813785769041328
IL6ST	GCST90241649	Other arthritis (FG)	RHEU_ARTHRITIS_OTH	1328	0.113869880594923	0.8294740902377908	0.005546384773844657	0.04039138315801074	0.010718261235430723
TGFB2	GCST90243060	Acne	L12_ACNE	3031	1.2370478958909935e-08	4.42818413548465e-08	0.21603923200804592	0.773331699120737	0.010629012218897716
CLINT1	GCST90240712	Hypertension	I9_HYPTENS	1692	0.6346818856883198	0.05110637194199429	0.28098818898921535	0.022615351702970365	0.01060820167750021
CRIM1	GCST90240839	Diseases of male genital organs	N14_MALEGEN	2810	0.5455416753332577	0.08856641749000164	0.3061858167149201	0.04969798323206645	0.010008107229754032
IL4	GCST90241639	Other and unspecified psoriasis	L12_PSORI_NAS	1049	0.7900812509820784	0.0668572327772193	0.12288119986197951	0.010388501997685035	0.009791814381037661
ERBB3	GCST90242599	Nasal polyp	J10_NASALPOLYP	961	8.158013992693155e-11	1.3636744288482537e-07	0.0005921361118894276	0.9897911792146589	0.009616548224427047
PLAUR	GCST90243297	Coronary revascularization (ANGIO or CABG)	I9_REVASC	1524	0.00014179809390350005	0.3678148066304306	0.000239875421664281	0.6222112670408578	0.009592252813144263
BMP6	GCST90240458	Dorsopathies	M13_DORSOPATHY	4140	0.44004745845951226	0.10762068407411053	0.35626667932333456	0.08712180355851418	0.008943374584528312
CLEC10A	GCST90240504	Cholecystectomy	K11_CHOLECYSTECTOMY	2601	0.5645593576994463	0.10392438009708543	0.2724577521882383	0.05014525142338302	0.008913258591846756
ERBB3	GCST90242599	Asthma (only as main-diagnosis) (more control exclusions)	J10_ASTHMA_MAIN_EXMORE	961	1.8419452372535086e-05	0.030789523303480257	0.0005741529707583777	0.9597317138768842	0.008886190396505114
SNCA	GCST90240258	Parkinson's disease	G6_PARKINSON	655	0.7586614625673951	0.10285650753228576	0.11418703058385356	0.015472231365986275	0.00882276795047931
ERBB3	GCST90242599	Asthma (more control exclusions)	J10_ASTHMA_EXMORE	961	1.9661884497276284e-05	0.03286634361735405	0.0005730796035878598	0.9579377816206804	0.008603133273879947
IL6ST	GCST90241649	Atopic dermatitis	L12_ATOPIC	1328	0.11478970801074875	0.8361744837477482	0.004915757310513779	0.035800036872459355	0.008320014058530173
ERBB3	GCST90242599	Migraine, single triptan purchase ok & required. ICD-code if available is included	MIGRAINE_TRIPTAN	961	2.7122559136168135e-06	0.004533743184559921	0.0005903017620594822	0.9867263928868123	0.008146849910655481
IL12RB1	GCST90241590	Hypothyroidism, strict autoimmune	E4_HYTHY_AI_STRICT	2791	2.6087344169790853e-09	2.972724339028228e-09	0.4635947786090217	0.5282708168226306	0.008134398986888225
IL12RB1	GCST90241590	Disorders of the thyroid gland	E4_THYROID	2791	1.8306592182987623e-08	2.0860863333895865e-08	0.46360904501347355	0.5282871043688917	0.0081038114501776
IL6ST	GCST90241649	Autoimmune diseases	AUTOIMMUNE	1328	0.11609560673543712	0.8456871762257261	0.003636410539381927	0.026480979709659812	0.008099826789794831
NT5E	GCST90240153	Low back pain	M13_LOWBACKPAIN	871	0.7685755074243956	0.03273458001730401	0.18305490829102264	0.00778868829269844	0.007846315974579184
ERBB3	GCST90242599	Type1 diabetes, definitions combined, early onset	T1D_EARLY	961	5.229005000171531e-12	8.740681755927658e-09	0.0005932661575533271	0.9916820288162097	0.007724696280327849
IL6ST	GCST90241649	Reimbursement for rheumatic diseases	K11_REIMB_202	1328	0.11593535852713471	0.8445198637099018	0.003857539609681081	0.028092277820592367	0.007594960332690165
PLAUR	GCST90243297	Myocardial infarction, strict	I9_MI_STRICT	1524	0.0003634291220665235	0.9427109249277854	1.9116871769638687e-05	0.049580565521879366	0.007325963556499427
IL6ST	GCST90241649	Polyarthropathies	M13_POLYARTHROPATHIES	1328	0.1176010181977497	0.8566531998714112	0.002277054216940318	0.016580091741549088	0.006888635972349821
PLAUR	GCST90243297	Hard cardiovascular diseases	I9_CVD_HARD	1524	0.00035363747942715007	0.9173120564038798	2.9190217083274056e-05	0.0757108837424866	0.006594232157123309
TG	GCST90243017	Disorders of the thyroid gland	E4_THYROID	1032	0.8322984630015325	0.048604513232715134	0.10641818090687556	0.006208131516127888	0.006470711342748915
CLINT1	GCST90240712	Immunodeficiency with predominantly antibody defects	D3_IMMUDEFANTIBODY	1692	0.8092989374854807	0.06516702846582426	0.11102060571519576	0.008934112357677226	0.005579315975822223
CD2	GCST90242957	Autoimmune diseases	AUTOIMMUNE	1210	0.7751538766312065	0.05124526229085091	0.15775837661496878	0.010423955085248727	0.005418529377725039
ERBB3	GCST90242599	Type 1 diabetes, definitions combined	T1D	961	2.152833720023042e-10	3.59862620508759e-07	0.0005947056497206984	0.9940906604843729	0.005314273788001642
LILRB2	GCST90241795	Chronic lower respiratory diseases	J10_LOWCHRON	1878	0.0	0.8059532135369383	0.0	0.18896795980244793	0.005078826660634185
PLAUR	GCST90243297	Coronary atherosclerosis	I9_CORATHER	1524	0.0003321594129006652	0.8615993830613818	5.125678065020922e-05	0.13295160783166315	0.0050655929134038715
ERBB3	GCST90242599	Autoimmune diseases	AUTOIMMUNE	961	4.152017590851704e-20	6.940414936581185e-17	0.0005948716136965911	0.9943683594673647	0.005036768918935968
ERBB3	GCST90242599	Chronic lower respiratory diseases	J10_LOWCHRON	961	3.3087093477830337e-07	0.0005530760714683925	0.0005946630866684047	0.9940199954266216	0.004831934544307555
CLINT1	GCST90240712	Immunodeficiencies	D3_IMMUDEF	1692	0.8308210454036058	0.06690004917594991	0.09031190199156201	0.007267469024438423	0.0046995344044439055
CD2	GCST90242957	Type 1 diabetes, definitions combined	T1D	1210	0.8653748043860999	0.05720974914475991	0.06822607642452808	0.004505728144525115	0.00468364190008702
PLAUR	GCST90243297	Ischaemic heart disease, wide definition	I9_IHD	1524	0.00033077540772677514	0.858009365865831	5.290359091743406e-05	0.1372240065712129	0.004382948564311804
HAVCR1	GCST90241394	Ulcerative colitis (strict definition, require KELA, min 2 HDR)	K11_UC_STRICT2	1347	4.0288231501988033e-50	0.419644752425685	5.532667267758557e-50	0.5762820280250922	0.004073219549223334
ERBB3	GCST90242599	Asthma/COPD (KELA code 203)	J10_ASTHMACOPDKELA	961	3.596339372767809e-07	0.0006011556298501301	0.0005950986824997171	0.9947489046247985	0.004054481428914689
CFH	GCST90240779	Diabetic retinopathy	DM_RETINOPATHY	2037	9.6275691899093e-56	1.2828533765583496e-11	7.474861964076017e-45	0.9960056650891126	0.003994334898059152
PROC	GCST90240179	Other hammer toe(s) (acquired)	M13_HAMMERTOE	743	0.8840963378281144	0.077340869891014	0.031837285909613024	0.002781185853494017	0.003944320517764699
IL1RL1	GCST90241581	Lichen ruber planus, wide definition including periferal and oral lichen planus	K11_LICHEN_PLANUS_WIDE	1140	7.531842691337727e-200	6.288781707120653e-05	1.1929756583556948e-195	0.9960822032792201	0.0038549089037205617
ERBB3	GCST90242599	Hypothyroidism, strict autoimmune	E4_HYTHY_AI_STRICT	961	1.65155887626205e-23	2.760706967790342e-20	0.0005956304433497783	0.995638071736703	0.003766297819945289
ERBB3	GCST90242599	Disorders of the thyroid gland	E4_THYROID	961	3.9493707161983424e-11	6.60167518779147e-08	0.0005957308672479158	0.9958061061634609	0.0035980969130455795
PROC	GCST90240180	Other hammer toe(s) (acquired)	M13_HAMMERTOE	743	0.8811430496117757	0.08079529414170697	0.031730934738033637	0.0029061031895441384	0.0034246183189395947
PLAUR	GCST90243297	Major coronary heart disease event	I9_CHD	1524	0.00018335414642407514	0.4756084377111236	0.00020080245484312758	0.5208650446916768	0.003142360995931614
TG	GCST90243017	Hypothyroidism, drug reimbursement	HYPOTHY_REIMB	1032	0.8963027806400393	0.05234223334383106	0.045730352557153194	0.002667601216760327	0.002957032242216269
TNFRSF1B	GCST90243172	Pollen allergy	POLLENALLERG	2808	3.074014425625039e-05	0.05107108698465172	0.0005691176771329958	0.9455183993642671	0.002810655829691196
TG	GCST90243017	Hypothyroidism, strict autoimmune	E4_HYTHY_AI_STRICT	1032	0.8903219483421458	0.05199296507591035	0.05223462047099847	0.003047991602554592	0.002402474508390752
RTN4R	GCST90242633	Dermatitis and eczema	L12_DERMATITISECZEMA	2151	1.4516149020955463e-28	0.6762707461633617	6.89829647666292e-29	0.32137186512680366	0.0023573887098291193
PLAUR	GCST90243297	Angina pectoris	I9_ANGINA	1524	3.688636418975881e-05	0.0956807707231168	0.0003476302215368593	0.901727422449991	0.002207290241165322
TNFRSF1B	GCST90243172	Allergic rhinitis	ALLERG_RHINITIS	2808	2.6009902523318593e-05	0.04321235395506064	0.0005743062853109779	0.9541394163701554	0.0020479134869494982
TG	GCST90243017	Autoimmune diseases	AUTOIMMUNE	1032	0.9223659124645953	0.05386426647493191	0.021064204473128924	0.0012286290989251122	0.001476987488418833
SWAP70	GCST90242931	Cardiovascular diseases (excluding rheumatic etc)	FG_CVD	3220	1.3715277630692194e-22	3.581993988220607e-05	3.8234971083442995e-18	0.9985743608765023	0.0013898191836123866
CASP3	GCST90240616	Colon adenocarcinoma, excluding all cancers (controls excluding all cancers)	C3_COLON_ADENO_EXALLC	326	0.9618490692349471	0.025808734211740927	0.010893577585079089	0.0002911435284296606	0.0011574754398032492
CD55	GCST90240777	Other cataract	H7_CATARACTOTHER	1979	1.4975366584525885e-71	0.08729744593259128	1.5639927588546897e-70	0.9117134088593029	0.0009891452080943222
CFH	GCST90240779	Other retinal disorders	H7_RETINALDISOTH	2036	8.167934604766643e-149	1.088360133336148e-104	7.497629762538171e-45	0.9990424632197021	0.0009575367802801415
IL1RN	GCST90241577	Disorders of skin appendages	L12_DISORDSKINAPPENDIX	430	0.9653991670837329	0.01964314643022031	0.013795966150937991	0.00027982705332717424	0.0008818932817815506
CASP3	GCST90240616	Colorectal adenocarcinoma, excluding all cancers (controls excluding all cancers)	C3_COLORECTAL_ADENO_EXALLC	326	0.9630885150805368	0.025841991538094754	0.009970465946408913	0.00026669936042911127	0.0008323280745303256
IL7R	GCST90241651	Infective dermatitis	L12_INFECT_DERM	3023	5.39916775844652e-28	0.04800965598788743	1.0700262258956954e-26	0.9514718806467364	0.0005184633653747923
SERPING1	GCST90242274	Depression or dysthymia	F5_DEPRESSION_DYSTHYMIA	1617	2.248910563795353e-115	1.6022055025525443e-05	1.4029342371935748e-110	0.99950078232269	0.00048319562229107583
CALB1	GCST90240543	Benign neoplasm: Cerebral meninges	CD2_BENIGN_MENINGES_CEREBRAL	72	0.9875990754883749	0.0031504421723514225	0.008831604746458185	2.7781733311099886e-05	0.00039109585950454506
IL12RB2	GCST90241591	Primary biliary cholangitis (PBC)	CHIRBIL_PRIM	1765	9.747781373177332e-18	0.0011093582082423272	8.77470040483836e-15	0.998615260432805	0.0002753813589452971
RTN4R	GCST90242633	Chronic diseases of tonsils and adenoids	J10_CHRONTONSADEN	2151	1.1250550694641659e-29	0.05241347620522877	2.0335651975101614e-28	0.9473865011656395	0.00020002262912903023
SWAP70	GCST90242931	Antihypertensive medication - note that there are other indications	RX_ANTIHYP	3220	2.311644351478266e-28	6.037279297481765e-11	3.828196402218061e-18	0.9998028595463039	0.00019714039332197753
ERBB3	GCST90242599	Psoriasis vulgaris	L12_PSORI_VULG	961	2.0082727386400007e-10	3.3569814691287797e-07	0.0005977786321542854	0.9992325305531882	0.00016935491568348092
CD55	GCST90240777	Retinal detachment with retinal break	H7_RETINALDETACHBREAK	1979	6.191809530653782e-74	0.0003609455265593853	1.7146967043383135e-70	0.9995657269009027	7.332757253465807e-05
SWAP70	GCST90242931	Hypertension	I9_HYPTENS	3220	3.289910238845864e-28	8.592198433489938e-11	3.8288609149468756e-18	0.9999765828443418	2.3417069733017357e-05
SWAP70	GCST90242931	Hypertension, essential	I9_HYPTENSESS	3220	1.2524727846144204e-27	3.271060277233598e-10	3.8288898716112105e-18	0.9999841529738075	1.584669908410962e-05
CD274	GCST90242383	Chronic lower respiratory diseases	J10_LOWCHRON	2779	2.926109296613105e-08	0.0003593314663464	8.139529166352923e-05	0.9995487603364547	1.0483644441901982e-05
HAVCR1	GCST90241394	Metabolic disorders	E4_METABOLIA	1347	2.9813851501048607e-52	0.0031054295176486733	9.57064474088835e-50	0.9968843634955741	1.020698678136246e-05
CD274	GCST90242383	Asthma/COPD (KELA code 203)	J10_ASTHMACOPDKELA	2779	5.803435168490879e-09	7.126722406964909e-05	8.141915241311367e-05	0.9998417795735229	5.528246559754043e-06
HAVCR1	GCST90241394	Pure hypercholesterolaemia	E4_HYPERCHOL	1347	4.166360165712123e-54	4.339706944372142e-05	9.600137833068353e-50	0.999956392517248	2.104133025335369e-07
CSF2RB	GCST90240859	Dermatitis	L12_DERMATITISNAS	2235	6.423913336113792e-39	4.0709065348197406e-08	1.5780054453867834e-31	0.9999998977410111	6.154993051642669e-08
IL7R	GCST90241651	Dermatitis	L12_DERMATITISNAS	3023	4.875221561842386e-32	4.3350701537773415e-06	1.124595469137933e-26	0.9999956291866449	3.5743201031810626e-08
TNFSF12	GCST90243141	Hypertension	I9_HYPTENS	2413	2.0673028959539366e-53	8.326288045030382e-13	2.4828624947136586e-41	0.9999999684127805	3.158638572619711e-08
CFH	GCST90240779	Wet age-related macular degeneration	WET_AMD	2036	5.762956604109382e-280	7.679018652277688e-236	7.504808548561272e-45	0.9999999788973357	2.1102656417019873e-08
TNFSF12	GCST90243141	Hypertension, essential	I9_HYPTENSESS	2413	2.544015622951424e-52	1.0246300582855149e-11	2.482862551620211e-41	0.9999999913554518	8.634296761258485e-09
IL7R	GCST90241651	Atopic dermatitis	L12_ATOPIC	3023	1.3532871489639723e-33	1.203349356443836e-07	1.1246002437981816e-26	0.9999998748681315	4.796929452788161e-09
