gene_symbol	disease	phenocode	category	disease_system	immune_class	OR	FDR	PP_H4	pqtl_OR	pqtl_p	pqtl_PPH4	pqtl_concordant	two_population_validated	n_categories	druggability	fda_target	category_label	novelty_priority	s_causal	s_coloc	s_pleio	s_drug	s_cell	s_protein	s_repl	p_known	p_mhc
CD79B	Pain (limb, back, neck, head abdominally)	PAIN	Miscellaneous, not yet classified endpoints	Other	Ig/B-cell/Fc	0.8470336267404905	0.0345711304303431	0.7135653552153639				False	False	3	3	1	novel nomination	4.005822639089159	0.29225728387379485	0.7135653552153639	1.0	1.5	0.5	0.0	0.0	0.0	0.0
CTLA4	Disorders of the thyroid gland	E4_THYROID	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune checkpoint	0.5223166684381559	4.861574527160659e-49	0.0052602599123279				False	False	7	3	1	recovered known axis	4.005260259912328	2.0	0.0052602599123279	1.5	1.5	0.5	0.0	0.0	1.5	0.0
CTLA4	Reimbursement for rheumatic diseases	K11_REIMB_202	Gastrointestinal endpoints	Gastrointestinal	Immune checkpoint	0.6865828963760886	7.839002160454969e-06	0.9837652974816572				False	False	7	3	1	recovered known axis	4.004913140653656	1.0211478431719994	0.9837652974816572	1.5	1.5	0.5	0.0	0.0	1.5	0.0
IL4	Dermatitis and eczema	L12_DERMATITISECZEMA	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	0.6866259184804042	5.950215667937207e-13	3.3250171334041886e-05	1.4636571518919754	2.604890125823545e-08	0.0264230673388136	False	False	5	3	1	recovered known axis	4.0000332501713345	2.0	3.3250171334041886e-05	1.5	1.5	0.5	0.0	0.0	1.5	0.0
HAVCR1	Statin medication	RX_STATIN	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.6159969446910032	2.932390102019197e-16	1.3034013227997198e-05	0.9903667605262916	0.4618463536289448	2.589809256539266e-14	False	False	3	1	0	novel nomination	4.000013034013228	2.0	1.3034013227997198e-05	1.0	0.5	0.5	0.0	0.0	0.0	0.0
IL4	Atopic dermatitis	L12_ATOPIC	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	0.5021572325351056	9.278594591257508e-23	2.6980018452264558e-11	1.600449687099873	1.510767908552424e-06	0.0212561491035522	False	False	5	3	1	recovered known axis	4.00000000002698	2.0	2.6980018452264558e-11	1.5	1.5	0.5	0.0	0.0	1.5	0.0
IL4	Chronic lower respiratory diseases	J10_LOWCHRON	X Diseases of the respiratory system (J10_)	Respiratory	Cytokine/Interleukin	0.7148939487002955	4.954981179989843e-13	1.3673031992599795e-24	0.9507318514966032	0.4098546038859161	0.0508702521792711	False	False	5	3	1	recovered known axis	4.0	2.0	1.3673031992599795e-24	1.5	1.5	0.5	0.0	0.0	1.5	0.0
PLAU	Inflammatory bowel disease, strict (require KELA)	K11_IBD_STRICT	XI Diseases of the digestive system (K11_)	Gastrointestinal	Immune-cell-enriched	0.726282709866953	0.0018641651183972	0.9407249600753104				False	False	4	1	0	NOVEL colocalized	3.986628084605536	0.5459031245302257	0.9407249600753104	1.5	0.5	0.5	0.0	0.0	0.0	0.0
ERBB3	Chronic lower respiratory diseases	J10_LOWCHRON	X Diseases of the respiratory system (J10_)	Respiratory	Immune-cell-enriched	0.849675825607448	0.001274149453244	0.4049128329005768	0.8929800499940908	0.1808251908279496	0.0048319345443075	False	False	7	2	0	novel nomination	3.9838687584604657	0.5789559255598891	0.4049128329005768	1.5	1.0	0.5	0.0	0.0	0.0	0.0
CTLA4	Type 1 diabetes, definitions combined	T1D	Diabetes endpoints	Metabolic/Endocrine	Immune checkpoint	0.3894445301487476	8.478440694095237e-06	0.961018876302924				False	False	7	3	1	recovered known axis	3.9753556789699633	1.0143368026670392	0.961018876302924	1.5	1.5	0.5	0.0	0.0	1.5	0.0
SWAP70	Antihypertensive medication - note that there are other indications	RX_ANTIHYP	Drug purchase endpoints	Medication/Other	Immune-cell-enriched	0.8993240923003974	1.4235378410697203e-05	2.938781301886307e-05	0.8941298470693703	1.3762508332959558e-07	0.0001971403933219	True	False	5	0	0	novel nomination	3.9693555845667454	0.9693261967537266	2.938781301886307e-05	1.5	0.0	0.5	1.0	0.0	0.0	0.0
PLAUR	Coronary atherosclerosis	I9_CORATHER	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.4336001789743753	0.0039758870475332	0.98671845140571	0.9829761884623572	0.7396302860527735	0.0050655929134038	False	True	1	3	1	NOVEL colocalized	3.966831643832579	0.4801131924268688	0.98671845140571	0.0	1.5	0.5	0.0	0.5	0.0	0.0
CD70	Asthma-related infections	ASTHMA_INFECTIONS	Asthma and related endpoints	Respiratory	CD/Leukocyte surface	0.6579073471367384	0.0044938221938613	0.9954788671142	0.846860229535815	0.0036357889924323	0.0222391817200291	True	False	2	1	0	NOVEL protein-confirmed	3.9649556901576823	0.4694768230434823	0.9954788671142	0.5	0.5	0.5	1.0	0.0	0.0	0.0
ERBB3	Other retinal disorders	H7_RETINALDISOTH	VII Diseases of the eye and adnexa (H7_)	Ophthalmological	Immune-cell-enriched	0.8088099781633672	0.0495763497723922	0.7030840875225929	1.001414095190629	0.991697673788894	0.385634561402384	False	False	7	2	0	novel nomination	3.964029178082892	0.2609450905602991	0.7030840875225929	1.5	1.0	0.5	0.0	0.0	0.0	0.0
CD70	Asthma-related acute respiratory infections	ASTHMA_ACUTE_RESPIRATORY_INFECTIONS	Asthma and related endpoints	Respiratory	CD/Leukocyte surface	0.6166188530908371	0.0046799480768887	0.9959634049764038	0.8683771534003517	0.0304536870735461	0.0209444648474508	True	False	2	1	0	NOVEL protein-confirmed	3.9619151980387506	0.46595179306234674	0.9959634049764038	0.5	0.5	0.5	1.0	0.0	0.0	0.0
AXL	Nasal polyp	J10_NASALPOLYP	X Diseases of the respiratory system (J10_)	Respiratory	Immune-cell-enriched	2.480352211243761	1.5902582172831922e-10	2.7671321389229493e-05				False	False	1	3	1	novel nomination	3.959734141647713	1.9597064703263243	2.7671321389229493e-05	0.0	1.5	0.5	0.0	0.0	0.0	0.0
PROCR	Other joint disorders	M13_OTHERJOINT	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	1.2799007313087072	5.242016705306767e-08	3.392171743228441e-27				False	False	2	3	1	novel nomination	3.9561003198747176	1.4561003198747176	3.392171743228441e-27	0.5	1.5	0.5	0.0	0.0	0.0	0.0
IL6ST	First line medication for Crohn's disease	RX_CROHN_1STLINE	Drug purchase endpoints	Medication/Other	Cytokine/Interleukin	1.3900946456440866	5.4677933958130666e-08	0.9999999487966148	0.9506821118434926	0.0807848861324858	0.0178756473883953	False	False	7	2	0	recovered known axis	3.9524375295762546	1.4524375807796397	0.9999999487966148	1.5	1.0	0.5	0.0	0.0	1.5	0.0
PROCR	Other embolism and thrombosis	I9_THROMBOTH	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.3937646161545983	6.661147354823532e-08	0.0003272820810947				False	False	2	3	1	novel nomination	3.9356174738761034	1.4352901917950087	0.0003272820810947	0.5	1.5	0.5	0.0	0.0	0.0	0.0
PSRC1	Familial hypercholesterolemia	E4_FH	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune-cell-enriched	0.7308590916553926	6.531540954213314e-08	0.9946029841439676				False	False	3	0	0	NOVEL colocalized	3.9315998532806318	1.4369968691366641	0.9946029841439676	1.0	0.0	0.5	0.0	0.0	0.0	0.0
EFNA1	Benign neoplasm: Stomach	CD2_BENIGN_STOMACH	II Neoplasms from hospital discharges (CD2_)	Neoplasm	Immune-cell-enriched	6.810801486365353	0.0060907459328521	0.9874967427353242				False	False	4	1	0	NOVEL colocalized	3.930562645959705	0.4430659032243808	0.9874967427353242	1.5	0.5	0.5	0.0	0.0	0.0	0.0
TLR1	Acute tubulo-interstitial nephritis	N14_PYELONEPHR	XIV Diseases of the genitourinary system (N14_)	Renal/Genitourinary	Immune-cell-enriched	1.1168393477287857	0.0067137921202107	0.9955172173340948	0.900998712638284	0.5320627113748981	0.0526368651826789	False	False	4	1	0	NOVEL colocalized	3.9301236393303993	0.4346064219963045	0.9955172173340948	1.5	0.5	0.5	0.0	0.0	0.0	0.0
IL18R1	Atopic dermatitis	L12_ATOPIC	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	0.8278844957418398	7.178214295225364e-08	1.7567050507735792e-23	1.2182111900093993	0.0	0.9639692078062448	False	False	3	1	0	novel nomination	3.9287967161148867	1.4287967161148867	1.7567050507735792e-23	1.0	0.5	0.5	0.5	0.0	0.0	0.0
LTBR	Suppurative and unspecified otitis media	H8_MED_SUPP	VIII Diseases of the ear and mastoid process (H8_)	Other	Cytokine/Interleukin	1.2162213757151203	0.0062528402987507	0.9814883138446568	0.7613679870784208	0.3398423433458508	0.0168408232630231	False	False	4	1	0	NOVEL colocalized	3.9222728465079166	0.44078453266325957	0.9814883138446568	1.5	0.5	0.5	0.0	0.0	0.0	0.0
FCRL3	Thyrotoxicosis	THYROTOXICOSIS	Comorbidities of Gastrointestinal endpoints	Gastrointestinal	Ig/B-cell/Fc	1.0978075120216448	0.0032310733432275	0.9236607990771846	1.1377529338446442	1.009737748969286e-06	0.9546994119591308	True	False	2	1	0	NOVEL protein-confirmed	3.9217914358117882	0.4981306367346037	0.9236607990771846	0.5	0.5	0.5	1.0	0.0	0.0	0.0
MAPT	Hypertension	I9_HYPTENS	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.5741270163303778	0.0084364124951316	1.0335211152450364e-06				False	False	4	3	1	novel nomination	3.914769472271594	0.414768438750479	1.0335211152450364e-06	1.5	1.5	0.5	0.0	0.0	0.0	0.0
FES	Diseases of arteries, arterioles and capillaries (FINNGEN)	FG_DOAAC	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.8319717857224632	4.617893576200078e-06	0.8465706788489799				False	False	5	0	0	NOVEL colocalized	3.913681894856509	1.067111216007529	0.8465706788489799	1.5	0.0	0.5	0.0	0.0	0.0	0.0
CTLA4	Other/unspecified rheumatoid arthritis	RHEUMA_NOS	Rheuma endpoints	Musculoskeletal	Immune checkpoint	0.5064176969838864	0.00757910926467	0.9781739434314816				False	True	7	3	1	recovered known axis	3.902250309802948	0.42407636637146656	0.9781739434314816	1.5	1.5	0.5	0.0	0.5	1.5	0.0
PSRC1	Mixed hyperlipidaemia	E4_HYPERLIPMIX	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune-cell-enriched	0.5194002194566116	9.566484879189157e-08	0.9966556613608				False	False	3	0	0	NOVEL colocalized	3.900505183481595	1.4038495221207954	0.9966556613608	1.0	0.0	0.5	0.0	0.0	0.0	0.0
IL6ST	Other systemic involvement of connective tissue (FG)	OTHER_SYSTCON_FG	Rheuma endpoints	Musculoskeletal	Cytokine/Interleukin	2.392354646015669	9.942784732180593e-08	0.9999999590084494	0.929603505139944	0.3448087980058798	0.0173971458382357	False	False	7	2	0	recovered known axis	3.9004983516572986	1.4004983926488492	0.9999999590084494	1.5	1.0	0.5	0.0	0.0	1.5	0.0
PLAUR	Angina pectoris	I9_ANGINA	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.6343151706301058	3.5370441860658856e-05	0.9940065044922056	1.0997891395920556	0.1078084469945044	0.0022072902411653	False	False	1	3	1	NOVEL colocalized	3.884278407448977	0.8902719029567712	0.9940065044922056	0.0	1.5	0.5	0.0	0.0	0.0	0.0
IFNGR2	Cardiovascular diseases (excluding rheumatic etc)	FG_CVD	Cardiometabolic endpoints	Cardiovascular	Interferon axis	1.0514795038664553	0.0097793766362862	0.9736162515866412				False	False	2	3	1	NOVEL colocalized	3.875554017071846	0.40193776548520477	0.9736162515866412	0.5	1.5	0.5	0.0	0.0	0.0	0.0
PIK3IP1	Bipolar affective disorders	F5_BIPO	V Mental and behavioural disorders (F5_)	Neurological/Psychiatric	Immune-cell-enriched	0.8498137278472349	0.0063521984852009	0.9358911215672854				False	False	4	1	0	NOVEL colocalized	3.8753063095877365	0.4394151880204512	0.9358911215672854	1.5	0.5	0.5	0.0	0.0	0.0	0.0
NOMO1	Diabetes, insulin treatment (Kela reimbursement) (more control exclusions)	KELA_DIAB_INSUL_EXMORE	Diabetes endpoints	Metabolic/Endocrine	Immune-cell-enriched	1.095578850252084	0.0044236581866256	0.9023614896383316				False	False	4	1	0	NOVEL colocalized	3.8732051772537512	0.4708436876154196	0.9023614896383316	1.5	0.5	0.5	0.0	0.0	0.0	0.0
LTBP3	Fracture of forearm	ST19_FRACT_FOREA	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	Other	Cytokine/Interleukin	0.879246709275613	0.0111256002791811	0.9787764638151512				False	False	6	1	0	NOVEL colocalized	3.8695117733065283	0.3907353094913769	0.9787764638151512	1.5	0.5	0.5	0.0	0.0	0.0	0.0
PVR	Statin medication	RX_STATIN	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.7586012227110126	1.452988202011192e-07	4.29117357870438e-45	1.7456758900214877	0.0	0.0260881779451	False	False	3	2	0	novel nomination	3.867547582415308	1.3675475824153083	4.29117357870438e-45	1.0	1.0	0.5	0.0	0.0	0.0	0.0
LTBP3	Pterygium	H7_PTERYGIUM	VII Diseases of the eye and adnexa (H7_)	Ophthalmological	Cytokine/Interleukin	0.5009076953845237	0.0133068103978503	0.990483858484987				False	False	6	1	0	NOVEL colocalized	3.865669064709618	0.37518520622463114	0.990483858484987	1.5	0.5	0.5	0.0	0.0	0.0	0.0
SWAP70	Hypertension	I9_HYPTENS	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.8981950163318115	4.819561437260463e-05	3.926138941246438e-06	0.8844916714470081	4.089945782048687e-08	2.341706973301736e-05	True	False	5	0	0	novel nomination	3.8634024219784457	0.8633984958395047	3.926138941246438e-06	1.5	0.0	0.5	1.0	0.0	0.0	0.0
LTBP3	Obesity	E4_OBESITY	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Cytokine/Interleukin	1.127322097167107	0.0084364124951316	0.9473317069552676				False	False	6	1	0	NOVEL colocalized	3.8621001457057464	0.414768438750479	0.9473317069552676	1.5	0.5	0.5	0.0	0.0	0.0	0.0
IL18RAP	First line medication for Crohn's disease	RX_CROHN_1STLINE	Drug purchase endpoints	Medication/Other	Cytokine/Interleukin	0.970559975217674	0.007514515224145	0.9368259729083356				False	False	5	1	0	NOVEL colocalized	3.8616457791777665	0.42481980626943094	0.9368259729083356	1.5	0.5	0.5	0.0	0.0	0.0	0.0
PLAU	Abdominal aortic aneurysm (AAA)	I9_ABAORTANEUR	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.5702305386975732	0.0154242546048993	0.983393067926804				False	False	4	1	0	NOVEL colocalized	3.8457522308418395	0.36235916291503545	0.983393067926804	1.5	0.5	0.5	0.0	0.0	0.0	0.0
CTLA4	Vitamin B12 deficiency anaemia	D3_ANAEMIA_B12_DEF	III Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism (D3_)	Haematological/Immune	Immune checkpoint	0.4104026732241877	4.89046770571368e-05	0.979820667072274				False	False	7	3	1	recovered known axis	3.8419505879961235	0.862129920923849	0.979820667072274	1.5	1.5	0.5	0.0	0.0	1.5	0.0
NOMO1	Nerve, nerve root and plexus disorders	G6_NERPLEX	VI Diseases of the nervous system (G6_)	Neurological/Psychiatric	Immune-cell-enriched	1.0909655980828072	0.0130302153620398	0.964696343321392				False	False	4	1	0	NOVEL colocalized	3.8417060245722356	0.3770096812508436	0.964696343321392	1.5	0.5	0.5	0.0	0.0	0.0	0.0
EFNA1	Antihypertensive medication - note that there are other indications	RX_ANTIHYP	Drug purchase endpoints	Medication/Other	Immune-cell-enriched	0.7053858024869655	0.0165302949931263	0.977516789702318				False	False	4	1	0	NOVEL colocalized	3.8338606689245824	0.3563438792222645	0.977516789702318	1.5	0.5	0.5	0.0	0.0	0.0	0.0
IL1RL1	Dermatitis	L12_DERMATITISNAS	XII Diseases of the skin and subcutaneous tissue (L12_)	Dermatological	Cytokine/Interleukin	0.8300164774581708	0.0095238096754087	0.929522086161772	1.0442761768573423	0.000488542490427	0.1295121561198218	False	False	3	2	0	NOVEL colocalized	3.8337599445931474	0.4042378584313752	0.929522086161772	1.0	1.0	0.5	0.0	0.0	0.0	0.0
CD2	Type 1 diabetes, definitions combined	T1D	Diabetes endpoints	Metabolic/Endocrine	CD/Leukocyte surface	4.075781345026908	0.0177711341126225	0.9789146353913296	1.2084424019158149	0.815518392368495	0.004683641900087	False	False	2	3	1	NOVEL colocalized	3.8289716065197785	0.35005697112844864	0.9789146353913296	0.5	1.5	0.5	0.0	0.0	0.0	0.0
TLR1	Childhood allergy (age < 16)	CHILDHOOD_ALLERGY	Asthma and related endpoints	Respiratory	Immune-cell-enriched	1.317649152495698	0.0002627727828627	0.6119378230573141	1.614420454151182	0.1835444139670246	0.0555359473767746	False	False	4	1	0	novel nomination	3.8280217469716016	0.7160839239142877	0.6119378230573141	1.5	0.5	0.5	0.0	0.0	0.0	0.0
PLAU	Sicca syndrome [Sjögren]	M13_SJOGREN	XIII Diseases of the musculoskeletal system and connective tissue (M13_)	Musculoskeletal	Immune-cell-enriched	1.6562031611902714	0.017699550855895	0.9772632816690164				False	False	4	1	0	NOVEL colocalized	3.8276708325015285	0.35040755083251207	0.9772632816690164	1.5	0.5	0.5	0.0	0.0	0.0	0.0
PIK3IP1	Hernia	K11_HERNIA	XI Diseases of the digestive system (K11_)	Gastrointestinal	Immune-cell-enriched	0.943590860429632	0.0128267242976087	0.9471160221052392				False	False	4	1	0	NOVEL colocalized	3.825492870114937	0.3783768480096982	0.9471160221052392	1.5	0.5	0.5	0.0	0.0	0.0	0.0
PROCR	Pulmonary embolism	I9_PULMEMB	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.5524636896992488	2.545587160825277e-07	0.0061873137574639				False	False	2	3	1	novel nomination	3.825029719385963	1.318842405628499	0.0061873137574639	0.5	1.5	0.5	0.0	0.0	0.0	0.0
CD70	Non-Hodgkin lymphoma, all, excluding all cancers (controls excluding all cancers)	C3_NONHODGKIN_EXALLC	II Neoplasms, from cancer register (ICD-O-3)	Neoplasm	CD/Leukocyte surface	0.2526736729568182	2.478260170624991e-07	0.9988598124387638	0.867013368257443	0.2861842968946837	0.0302563860464714	False	False	2	1	0	NOVEL colocalized	3.8200304330044728	1.321170620565709	0.9988598124387638	0.5	0.5	0.5	0.0	0.0	0.0	0.0
FES	Atrial fibrillation and flutter with reimbursement	I9_AF_REIMB	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.8524652064825962	6.869701609959481e-05	0.9870629516873572				False	False	5	0	0	NOVEL colocalized	3.8196753769672203	0.832612425279863	0.9870629516873572	1.5	0.0	0.5	0.0	0.0	0.0	0.0
SWAP70	Hypertension, essential	I9_HYPTENSESS	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.8949588378202316	8.10524037984698e-05	8.290955454860937e-06	0.880693029456251	6.636297333884046e-08	1.584669908410962e-05	True	False	5	0	0	novel nomination	3.8182551110767706	0.8182468201213157	8.290955454860937e-06	1.5	0.0	0.5	1.0	0.0	0.0	0.0
CRIM1	Hyperplasia of prostate	N14_PROSTHYPERPLA	XIV Diseases of the genitourinary system (N14_)	Renal/Genitourinary	Immune-cell-enriched	0.7680180056446052	0.0121324551110473	0.925076181500507	1.0941583446929215	0.4279453590893176	0.0208490739613548	False	False	4	1	0	NOVEL colocalized	3.808286442872266	0.38321026137175884	0.925076181500507	1.5	0.5	0.5	0.0	0.0	0.0	0.0
IL18RAP	Acute suppurative otitis media	H8_SUP_ACUTE	VIII Diseases of the ear and mastoid process (H8_)	Other	Cytokine/Interleukin	0.9314682331760128	0.0170349043452971	0.946419298486007				False	False	5	1	0	NOVEL colocalized	3.800151358635504	0.35373206014949693	0.946419298486007	1.5	0.5	0.5	0.0	0.0	0.0	0.0
ACE	Statin medication	RX_STATIN	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.32888740080377	0.0427660252398549	0.0255560743480422				False	False	6	3	1	novel nomination	3.799336296761559	0.273780222413517	0.0255560743480422	1.5	1.5	0.5	0.0	0.0	0.0	0.0
CRIM1	Varicose veins	I9_VARICVE	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.7787312213399475	0.004456980306756	0.8267049933764232	0.975979905000875	0.8105733570106337	0.0219994497227285	False	False	4	1	0	NOVEL colocalized	3.796896850345865	0.4701918569694416	0.8267049933764232	1.5	0.5	0.5	0.0	0.0	0.0	0.0
SPINK8	Type 2 diabetes, definitions combined	T2D	Diabetes endpoints	Metabolic/Endocrine	Immune-cell-enriched	0.8340418525474392	8.245577597483483e-05	0.9744979213260146				False	False	3	1	0	NOVEL colocalized	3.7912537047061647	0.8167557833801501	0.9744979213260146	1.0	0.5	0.5	0.0	0.0	0.0	0.0
FCRL3	Thyrotoxicosis with diffuse goitre	E4_THYTOXGOITDIF	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Ig/B-cell/Fc	1.1260411528369692	0.0098757296487576	0.8816551527630707	1.1785315089414812	3.862086538797271e-06	0.939752775528384	True	False	2	1	0	NOVEL protein-confirmed	3.7827413142684803	0.4010861615054093	0.8816551527630707	0.5	0.5	0.5	1.0	0.0	0.0	0.0
CD70	Primary_lymphoid and hematopoietic malignant neoplasms (controls excluding all cancers)	CD2_PRIMARY_LYMPHOID_HEMATOPOIETIC_EXALLC	II Neoplasms from hospital discharges (CD2_)	Neoplasm	CD/Leukocyte surface	0.3702203813090532	4.331175869016915e-07	0.9988197224608746	0.7752050978320851	0.1204046865363077	0.030188907092559	False	False	2	1	0	NOVEL colocalized	3.771498558705307	1.2726788362444326	0.9988197224608746	0.5	0.5	0.5	0.0	0.0	0.0	0.0
LYPD3	Other degenerative diseases of the nervous system	NEURODEGOTH	Comorbidities of Gastrointestinal endpoints	Gastrointestinal	Immune-cell-enriched	0.4530334922605378	4.642496127864652e-07	7.256167605643012e-23	0.8205233110439724	0.0881318068326568	0.0527947482143141	False	False	4	1	0	novel nomination	3.7666496899634185	1.2666496899634185	7.256167605643012e-23	1.5	0.5	0.5	0.0	0.0	0.0	0.0
SWAP70	Diseases of arteries, arterioles and capillaries (FINNGEN)	FG_DOAAC	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.8205713146052817	0.002894705407981	0.2586432535785519	0.7819290839224459	3.3875494631629977e-07	0.5493658435334144	True	False	5	0	0	novel nomination	3.766322379081454	0.507679125502902	0.2586432535785519	1.5	0.0	0.5	1.0	0.0	0.0	0.0
ERBB3	Disorders of choroid and retina	H7_CHOROIDRETINA	VII Diseases of the eye and adnexa (H7_)	Ophthalmological	Immune-cell-enriched	0.8321316561548814	0.0464118869800196	0.4918672132810653	1.072090950119956	0.5454466081213996	0.0477416952575178	False	False	7	2	0	novel nomination	3.75854136808099	0.2666741547999245	0.4918672132810653	1.5	1.0	0.5	0.0	0.0	0.0	0.0
CD226	Asthma, unspecified (mode)	ASTHMA_NAS	Asthma and related endpoints	Respiratory	CD/Leukocyte surface	0.8973700073604578	0.026213544869982	0.9355396684893108				False	False	6	1	0	NOVEL colocalized	3.751834517536368	0.3162948490470575	0.9355396684893108	1.5	0.5	0.5	0.0	0.0	0.0	0.0
CRIM1	Diseases of male genital organs	N14_MALEGEN	XIV Diseases of the genitourinary system (N14_)	Renal/Genitourinary	Immune-cell-enriched	0.8229493823272479	0.0297907055163609	0.9462702177348652	1.1249597025748923	0.1818950751599843	0.010008107229754	False	False	4	1	0	NOVEL colocalized	3.751454060037582	0.3051838423027165	0.9462702177348652	1.5	0.5	0.5	0.0	0.0	0.0	0.0
CRIM1	Alzheimer disease	G6_ALZHEIMER	VI Diseases of the nervous system (G6_)	Neurological/Psychiatric	Immune-cell-enriched	1.452757977289016	0.0257222805416736	0.926386211893675	0.8324763455425529	0.2710186767607636	0.015831334049355	False	False	4	1	0	NOVEL colocalized	3.744324317777627	0.31793810588395194	0.926386211893675	1.5	0.5	0.5	0.0	0.0	0.0	0.0
NOMO1	Fracture of skull and facial bones	ST19_FRACT_SKULL_FACIAL_BONES	XIX Injury, poisoning and certain other consequences of external causes (ST19_)	Other	Immune-cell-enriched	1.212752197964651	0.041795212233002	0.9657998996074274				False	False	4	1	0	NOVEL colocalized	3.7415745926298287	0.27577469302240154	0.9657998996074274	1.5	0.5	0.5	0.0	0.0	0.0	0.0
IL6ST	Other (seronegative) rheumatoid arthritis, wide	RHEUMA_OTHER_WIDE	Rheuma endpoints	Musculoskeletal	Cytokine/Interleukin	2.738072728738383	6.20673099375558e-07	0.9999724825356604	0.7452185873179558	0.0019854025008223	0.5648161810355126	False	False	7	2	0	recovered known axis	3.74139989793286	1.2414274153971991	0.9999724825356604	1.5	1.0	0.5	0.0	0.0	1.5	0.0
LTBP3	Gestational diabetes (for exclusion)	GEST_DIABETES	Diabetes endpoints	Metabolic/Endocrine	Cytokine/Interleukin	1.1545889296190863	0.0382915043153297	0.9568068293976514				False	False	6	1	0	NOVEL colocalized	3.7401863437331624	0.28337951433551073	0.9568068293976514	1.5	0.5	0.5	0.0	0.0	0.0	0.0
PSRC1	Familial hypercholesterolemia, with ischemic heart disease	E4_FH_IHD	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune-cell-enriched	0.6622984046954944	6.163763778515148e-07	0.9944123557091904				False	False	3	0	0	NOVEL colocalized	3.7364431584362277	1.2420308027270373	0.9944123557091904	1.0	0.0	0.5	0.0	0.0	0.0	0.0
PLAU	Acute appendicitis, no complications	APPENDACUT_NOCOMPLIC	XI Diseases of the digestive system (K11_)	Gastrointestinal	Immune-cell-enriched	1.1791156890455476	0.0396237830926163	0.9548282816627726				False	False	4	1	0	NOVEL colocalized	3.7352370941470854	0.2804088124843128	0.9548282816627726	1.5	0.5	0.5	0.0	0.0	0.0	0.0
CRIM1	Phlebitis and thrombophlebitis (not including DVT)	I9_PHLETHROM	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	0.6666815794552065	0.0339902731446065	0.9414567741076386	0.9755059130178074	0.8939808718883551	0.0160978376986609	False	False	4	1	0	NOVEL colocalized	3.7351858431932703	0.29372906908563146	0.9414567741076386	1.5	0.5	0.5	0.0	0.0	0.0	0.0
MERTK	Hypertension	I9_HYPTENS	IX Diseases of the circulatory system (I9_)	Cardiovascular	Immune-cell-enriched	1.062439129279221	4.899940150507781e-05	0.8717894380259383				False	False	3	1	0	NOVEL colocalized	3.733751282937091	0.8619618449111526	0.8717894380259383	1.0	0.5	0.5	0.0	0.0	0.0	0.0
CA8	Hypothyroidism, strict autoimmune	E4_HYTHY_AI_STRICT	IV Endocrine, nutritional and metabolic diseases (E4_)	Metabolic/Endocrine	Immune-cell-enriched	0.7823278059224685	3.0875611619760417e-07	0.928473123202896				False	False	3	0	0	NOVEL colocalized	3.7305500093310124	1.3020768861281167	0.928473123202896	1.0	0.0	0.5	0.0	0.0	0.0	0.0
TLR1	Chronic lower respiratory diseases	J10_LOWCHRON	X Diseases of the respiratory system (J10_)	Respiratory	Immune-cell-enriched	1.085692199116557	0.0002370271228908	0.5037944627248779	1.1517847967474415	0.1933374930629046	0.0550253591422798	False	False	4	1	0	novel nomination	3.7288348537356577	0.7250403910107799	0.5037944627248779	1.5	0.5	0.5	0.0	0.0	0.0	0.0
