olink_id	gene_symbol	protein_name	immune_class	immune_score	cytokine	chemokine	interferon_axis	TNF_axis	complement	coagulation	checkpoint	CD_marker	acute_phase	HLA_antigen	immunoglobulin	soluble_receptor	immune_cell_enriched	immune_source_cells	secreted_to_blood	msigdb_c7_immune_gene	rna_blood_cell_specificity	hpa_disease	hpa_protein_class
969	ESM1	Endothelial cell-specific molecule 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	NK-cell	1	1	Immune cell enhanced		Predicted secreted proteins
973	EVI2B	Protein EVI2B	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Proto-oncogene	CD markers, Predicted membrane proteins
981	F11R	Junctional adhesion molecule A	Immune-cell-enriched	3	0	0	0	0	0	1	0	0	0	0	0	0	1	Granulocyte	0	1	Group enriched		CD markers, Plasma proteins, Predicted membrane proteins
982	F12	Coagulation factor XII	Immune-cell-enriched	3	0	0	0	0	0	1	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enhanced	Disease variant, FDA approved drug targets	Candidate cardiovascular disease genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted secreted proteins
985	F2R	Proteinase-activated receptor 1	Immune-cell-enriched	3	0	0	0	0	0	1	0	0	0	0	0	1	1	T-cell	0	1	Immune cell enhanced	FDA approved drug targets	FDA approved drug targets, G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins, Transporters
990	FABP2	Fatty acid-binding protein, intestinal	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Group enriched	Cancer-related genes	Cancer-related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins
1002	FAM3B	Protein FAM3B	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enhanced		Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins
1003	FAM3C	Protein FAM3C	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	B-cell	1	1	Group enriched	Oncogene	Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
1004	FAM3D	Protein FAM3D	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enhanced		Predicted intracellular proteins, Predicted secreted proteins
1007	FAS	Tumor necrosis factor receptor superfamily member 6	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	1	1	Immune cell enhanced	Cancer-related genes, Disease variant	Cancer-related genes, Candidate cardiovascular disease genes, CD markers, Disease related genes, Human disease related genes, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins
1008	FASLG	Tumor necrosis factor ligand superfamily member 6	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	1	1	Immune cell enhanced	Cancer-related genes	Cancer-related genes, CD markers, Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted membrane proteins, Predicted secreted proteins, RAS pathway related proteins, Transporters
1009	FBLN2	Fibulin-2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;T-cell;Dendritic	1	1	Immune cell enhanced		Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
1010	FBN2	Fibrillin-2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	1	1	Immune cell enhanced	Cancer-related genes, Disease variant	Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted secreted proteins
1011	FBP1	Fructose-1,6-bisphosphatase 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Disease variant	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins
1013	FCAR	Immunoglobulin alpha Fc receptor	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Myeloid/Monocyte;Granulocyte	0	1	Group enriched		CD markers, Predicted intracellular proteins, Predicted membrane proteins
1019	FCN1	Ficolin-1	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	1	1	Immune cell enhanced		Plasma proteins, Predicted secreted proteins
1020	FCN2	Ficolin-2	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	1	1	Immune cell enhanced		Plasma proteins, Predicted secreted proteins
1030	FES	Tyrosine-protein kinase Fes/Fps	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Cancer-related genes, Proto-oncogene, Tumor suppressor	Cancer-related genes, Disease related genes, Enzymes, Potential drug targets, Predicted intracellular proteins
1040	FGF23	Fibroblast growth factor 23	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enhanced	Cancer-related genes, Disease variant	Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted secreted proteins, RAS pathway related proteins, Transporters
1047	FGFBP2	Fibroblast growth factor-binding protein 2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	1	1	Immune cell enhanced		Plasma proteins, Predicted secreted proteins
1048	FGFBP3	Fibroblast growth factor-binding protein 3	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	B-cell	1	1	Immune cell enhanced		Predicted secreted proteins
1049	FGFR2	Fibroblast growth factor receptor 2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	1	1	Group enriched	Cancer-related genes, Craniosynostosis, Disease variant, Ectodermal dysplasia, FDA approved drug targets, Intellectual disability, Lacrimo-auriculo-dento-digital syndrome, Proto-oncogene	Cancer-related genes, CD markers, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, RAS pathway related proteins
1055	FHIT	Bis(5'-adenosyl)-triphosphatase	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	0	1	Immune cell enriched	Cancer-related genes, Tumor suppressor	Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins
1058	FKBP1B	Peptidyl-prolyl cis-trans isomerase FKBP1B	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte;T-cell	0	1	Immune cell enhanced		Enzymes, Metabolic proteins, Predicted intracellular proteins
1066	FLT3	Receptor-type tyrosine-protein kinase FLT3	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Myeloid/Monocyte;Dendritic	0	1	Group enriched	Cancer-related genes, Disease variant, FDA approved drug targets, Proto-oncogene	Cancer-related genes, CD markers, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Predicted membrane proteins, RAS pathway related proteins
1067	FLT3LG	Fms-related tyrosine kinase 3 ligand	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	1	1	Group enriched		Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, RAS pathway related proteins
1068	FLT4	Vascular endothelial growth factor receptor 3	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	T-cell	1	1	Immune cell enriched	Cancer-related genes, Disease variant, FDA approved drug targets	Cancer-related genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins, RAS pathway related proteins, Transporters
1076	FOLR2	Folate receptor beta	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Myeloid/Monocyte	1	1	Immune cell enhanced		Metabolic proteins, Predicted intracellular proteins, Predicted membrane proteins, Predicted secreted proteins
1077	FOLR3	Folate receptor gamma	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Myeloid/Monocyte;Granulocyte	1	1	Group enriched		Metabolic proteins, Predicted secreted proteins
1078	FOS	Proto-oncogene c-Fos	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enriched	Cancer-related genes, Proto-oncogene	Cancer-related genes, Predicted intracellular proteins, Transcription factors
1079	FOSB	Protein fosB	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Predicted intracellular proteins, Transcription factors
1082	FOXO3	Forkhead box protein O3	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Cancer-related genes, Proto-oncogene	Cancer-related genes, Disease related genes, Predicted intracellular proteins, Transcription factors
1088	FSTL1	Follistatin-related protein 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enriched		Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
1095	FUT1	Galactoside alpha-(1,2)-fucosyltransferase 1	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enhanced		Blood group antigen proteins, Enzymes, Metabolic proteins, Predicted membrane proteins
1100	FYB1	FYN-binding protein 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Disease variant	Disease related genes, Human disease related genes, Predicted intracellular proteins
1104	GABARAPL1	Gamma-aminobutyric acid receptor-associated protein-like 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	0	1	Immune cell enhanced		Predicted intracellular proteins
1114	GALNT3	Polypeptide N-acetylgalactosaminyltransferase 3	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Disease variant	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins
1121	GAS6	Growth arrest-specific protein 6	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	1	1	Immune cell enriched		Predicted secreted proteins
1124	GATA3	Trans-acting T-cell-specific transcription factor GATA-3	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell;NK-cell	0	1	Group enriched	Cancer-related genes, Deafness, Disease variant	Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Transcription factors
1136	GCNT1	Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Enzymes, Metabolic proteins, Predicted intracellular proteins
1137	GDF15	Growth/differentiation factor 15	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enhanced	Cancer-related genes, Disease variant	Cancer-related genes, Disease related genes, Plasma proteins, Predicted secreted proteins
1141	GFAP	Glial fibrillary acidic protein	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Disease variant, Leukodystrophy	Candidate cardiovascular disease genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins
1145	GFRA2	GDNF family receptor alpha-2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Myeloid/Monocyte	0	1	Immune cell enhanced		Predicted intracellular proteins
1151	GGH	Gamma-glutamyl hydrolase	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	0	1	Immune cell enriched		Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins
1153	GGT5	Glutathione hydrolase 5 proenzyme	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Enzymes, Metabolic proteins, Predicted intracellular proteins
1158	GHRL	Appetite-regulating hormone	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte;Dendritic	1	1	Group enriched		Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
1183	GMPR	GMP reductase 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins
1188	GNLY	Granulysin	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	NK-cell	1	1	Immune cell enhanced		Predicted intracellular proteins, Predicted secreted proteins, Transporters
1196	GP1BA	Platelet glycoprotein Ib alpha chain	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enriched	Bernard Soulier syndrome, Disease variant, von Willebrand disease	CD markers, Disease related genes, Human disease related genes, Plasma proteins, Predicted membrane proteins
1197	GP1BB	Platelet glycoprotein Ib beta chain	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Group enriched	Bernard Soulier syndrome, Disease variant	CD markers, Disease related genes, Human disease related genes, Predicted membrane proteins
1201	GPA33	Cell surface A33 antigen	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	0	1	Immune cell enhanced	Cancer-related genes	Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins
1209	GPNMB	Transmembrane glycoprotein NMB	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	0	1	Group enriched	Amyloidosis, Disease variant	Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins
1214	GPRC5C	G-protein coupled receptor family C group 5 member C	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Myeloid/Monocyte;Dendritic	0	1	Immune cell enhanced		G-protein coupled receptors, Predicted intracellular proteins, Predicted membrane proteins, Transporters
1215	GRAP2	GRB2-related adapter protein 2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	0	1	Group enriched		Plasma proteins, Predicted intracellular proteins
1220	GRN	Progranulin	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte;Dendritic	1	1	Group enriched	Neurodegeneration, Neuronal ceroid lipofuscinosis	Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
1225	GSN	Gelsolin	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enhanced	Amyloidosis, Cancer-related genes, Corneal dystrophy, Disease variant	Cancer-related genes, Disease related genes, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
1226	GSR	Glutathione reductase, mitochondrial	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Cancer-related genes, Disease variant, FDA approved drug targets, Hereditary hemolytic anemia	Cancer-related genes, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins
1229	GSTM4	Glutathione S-transferase Mu 4	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enriched		Enzymes, Metabolic proteins, Predicted intracellular proteins
1233	GTPBP2	GTP-binding protein 2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Disease variant, Intellectual disability	Disease related genes, Human disease related genes, Predicted intracellular proteins
1235	GUCY2C	Heat-stable enterotoxin receptor	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	B-cell	0	1	Immune cell enhanced	Disease variant, FDA approved drug targets	Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Predicted membrane proteins, Transporters
1239	GZMA	Granzyme A	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell;NK-cell	1	1	Group enriched		Enzymes, Predicted secreted proteins
1240	GZMB	Granzyme B	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	1	1	Immune cell enriched		Enzymes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
1241	GZMH	Granzyme H	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	1	1	Group enriched		Enzymes, Predicted secreted proteins
1247	HAVCR1	Hepatitis A virus cellular receptor 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	T-cell	0	1	Immune cell enhanced		CD markers, Predicted membrane proteins
1249	HBEGF	Proheparin-binding EGF-like growth factor	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	1	1	Group enriched		Predicted membrane proteins, Predicted secreted proteins
1255	HDAC9	Histone deacetylase 9	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	0	1	Immune cell enhanced	FDA approved drug targets	Disease related genes, Enzymes, FDA approved drug targets, Plasma proteins, Predicted intracellular proteins
1258	HDGFL2	Hepatoma-derived growth factor-related protein 2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	B-cell	0	0	Immune cell enhanced		Predicted intracellular proteins
1264	HGF	Hepatocyte growth factor	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enriched	Cancer-related genes, Deafness, Non-syndromic deafness	Cancer-related genes, Candidate cardiovascular disease genes, Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted secreted proteins, RAS pathway related proteins
1267	HHEX	Hematopoietically-expressed homeobox protein HHEX	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte;B-cell;Dendritic	0	1	Group enriched		Human disease related genes, Predicted intracellular proteins, Transcription factors
1268	HIF1A	Hypoxia-inducible factor 1-alpha	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Cancer-related genes	Cancer-related genes, Human disease related genes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins, Transcription factors
1269	HIP1	Huntingtin-interacting protein 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte;NK-cell;Dendritic	0	1	Group enriched	Cancer-related genes, Neurodegeneration	Cancer-related genes, Disease related genes, Potential drug targets, Predicted intracellular proteins, Transporters
1270	HIP1R	Huntingtin-interacting protein 1-related protein	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	B-cell	0	1	Immune cell enhanced	Cancer-related genes	Cancer-related genes, Predicted intracellular proteins
1272	HK2	Hexokinase-2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Cancer-related genes	Cancer-related genes, Enzymes, Metabolic proteins, Plasma proteins, Predicted intracellular proteins
1280	HMMR	Hyaluronan mediated motility receptor	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	T-cell	0	1	Immune cell enhanced	FDA approved drug targets	CD markers, FDA approved drug targets, Human disease related genes, Predicted intracellular proteins
1281	HMOX1	Heme oxygenase 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	0	1	Group enriched	Cancer-related genes	Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins
1284	HNMT	Histamine N-methyltransferase	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	0	1	Group enriched	Disease variant, Intellectual disability	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Potential drug targets, Predicted intracellular proteins
1290	HRAS	GTPase Hras	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	0	1	Immune cell enhanced	Cancer-related genes, Disease variant, Proto-oncogene	Cancer-related genes, Disease related genes, Enzymes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, RAS pathway related proteins
1294	HS3ST3B1	Heparan sulfate glucosamine 3-O-sulfotransferase 3B1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	0	1	Immune cell enhanced		Enzymes, Metabolic proteins, Predicted intracellular proteins
1298	HSD11B1	Corticosteroid 11-beta-dehydrogenase isozyme 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	0	1	Immune cell enhanced	Disease variant, FDA approved drug targets	Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Metabolic proteins, Predicted intracellular proteins
1304	HSPA2	Heat shock-related 70 kDa protein 2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	0	1	Immune cell enhanced	Cancer-related genes	Cancer-related genes, Plasma proteins, Predicted intracellular proteins
1311	HYAL1	Hyaluronidase-1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enhanced	Disease variant, Mucopolysaccharidosis	Disease related genes, Enzymes, Human disease related genes, Metabolic proteins, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted secreted proteins
1313	ICA1	Islet cell autoantigen 1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	0	1	Immune cell enriched		Predicted intracellular proteins, Predicted membrane proteins
1316	ICAM3	Intercellular adhesion molecule 3	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		CD markers, Plasma proteins, Predicted membrane proteins
1317	ICAM4	Intercellular adhesion molecule 4	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	1	1	Immune cell enriched		Blood group antigen proteins, CD markers, Predicted intracellular proteins, Predicted membrane proteins
1322	IDO1	Indoleamine 2,3-dioxygenase 1	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enriched	Cancer-related genes	Cancer-related genes, Enzymes, Metabolic proteins, Predicted intracellular proteins
1325	IFI30	Gamma-interferon-inducible lysosomal thiol reductase	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte;Dendritic	0	1	Group enriched		Predicted intracellular proteins, Predicted membrane proteins
1326	IFIT1	Interferon-induced protein with tetratricopeptide repeats 1	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Predicted intracellular proteins
1327	IFIT3	Interferon-induced protein with tetratricopeptide repeats 3	Immune-cell-enriched	3	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Plasma proteins, Predicted intracellular proteins
1340	IGF1R	Insulin-like growth factor 1 receptor	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	0	1	Immune cell enhanced	Cancer-related genes, Disease variant, FDA approved drug targets	Cancer-related genes, CD markers, Disease related genes, Enzymes, FDA approved drug targets, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, RAS pathway related proteins
1342	IGF2R	Cation-independent mannose-6-phosphate receptor	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	0	1	Immune cell enhanced	Cancer-related genes	Cancer-related genes, CD markers, Human disease related genes, Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins, Transporters
1345	IGFBP3	Insulin-like growth factor-binding protein 3	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Dendritic	1	1	Immune cell enriched	Cancer-related genes	Cancer-related genes, Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
1346	IGFBP4	Insulin-like growth factor-binding protein 4	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell;NK-cell	1	1	Group enriched		Plasma proteins, Predicted secreted proteins
1347	IGFBP6	Insulin-like growth factor-binding protein 6	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte;Granulocyte	1	1	Immune cell enhanced		Plasma proteins, Predicted intracellular proteins, Predicted secreted proteins
1348	IGFBP7	Insulin-like growth factor-binding protein 7	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	1	1	Immune cell enhanced		Disease related genes, Plasma proteins, Predicted secreted proteins
1427	IMPACT	Protein IMPACT	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Predicted intracellular proteins
1432	INPP1	Inositol polyphosphate 1-phosphatase	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Enzymes, Metabolic proteins, Predicted intracellular proteins
1441	IQGAP2	Ras GTPase-activating-like protein IQGAP2	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced		Plasma proteins, Predicted intracellular proteins, Predicted membrane proteins
1446	ISM1	Isthmin-1	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	T-cell	1	1	Immune cell enhanced		Predicted secreted proteins
1451	ITGA5	Integrin alpha-5	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Cancer-related genes	Cancer-related genes, CD markers, Plasma proteins, Predicted membrane proteins, Transporters
1452	ITGA6	Integrin alpha-6	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	Cancer-related genes, Epidermolysis bullosa	Cancer-related genes, CD markers, Disease related genes, Human disease related genes, Plasma proteins, Potential drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters
1453	ITGAL	Integrin alpha-L	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Myeloid/Monocyte	0	1	Immune cell enhanced	FDA approved drug targets	CD markers, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins, Transporters
1456	ITGAX	Integrin alpha-X	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte	0	1	Immune cell enhanced	FDA approved drug targets	CD markers, FDA approved drug targets, Predicted intracellular proteins, Predicted membrane proteins
1469	ITM2A	Integral membrane protein 2A	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	0	1	Granulocyte;T-cell;NK-cell	0	1	Group enriched		Predicted intracellular proteins, Predicted membrane proteins, Transporters
1472	ITPRIP	Inositol 1,4,5-trisphosphate receptor-interacting protein	Immune-cell-enriched	2	0	0	0	0	0	0	0	0	0	0	0	1	1	Granulocyte	0	1	Immune cell enhanced		Predicted membrane proteins
